1662123058.876693 server started (36234): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1662123058.876732 on Darwin 21.2.0 Darwin Kernel Version 21.2.0: Sun Nov 28 20:28:41 PST 2021; root:xnu-8019.61.5~1/RELEASE_ARM64_T6000
1662123058.876743 using libevent 2.1.12-stable (select); utf8proc 2.7.0; ncurses 6.3
1662123058.876791 input_key_build: 0x10e003 (PasteStart) is \033[200~
1662123058.877417 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1662123058.877420 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1662123058.877423 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1662123058.877426 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1662123058.877434 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1662123058.877437 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1662123058.877440 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1662123058.877443 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1662123058.877446 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1662123058.877449 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1662123058.877452 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1662123058.877455 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1662123058.877458 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1662123058.877461 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1662123058.877464 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1662123058.877467 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1662123058.877470 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1662123058.877473 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1662123058.877476 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1662123058.877479 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1662123058.877482 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1662123058.877485 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1662123058.877488 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1662123058.877491 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1662123058.877494 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1662123058.877497 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1662123058.877500 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1662123058.877503 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1662123058.877506 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1662123058.877508 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1662123058.877511 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1662123058.877514 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1662123058.877517 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1662123058.877520 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1662123058.877524 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1662123058.877529 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1662123058.877534 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1662123058.877539 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1662123058.877544 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1662123058.877548 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1662123058.877553 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1662123058.877558 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1662123058.877563 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1662123058.877568 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1662123058.877576 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1662123058.877582 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1662123058.877587 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1662123058.877596 yylex_token: bind
1662123058.877604 yylex_token: -N
1662123058.877612 yylex_token: Send the prefix key
1662123058.877618 yylex_token: C-b
1662123058.877625 yylex_token: send-prefix
1662123058.877635 cmd_parse_build_commands 0:0: bind
1662123058.877642 cmd_parse_build_commands 0:1: -N
1662123058.877648 cmd_parse_build_commands 0:2: Send the prefix key
1662123058.877655 cmd_parse_build_commands 0:3: C-b
1662123058.877661 cmd_parse_build_commands 0:4 0:0: send-prefix
1662123058.877675 cmd_parse_build_commands 0:0: send-prefix
1662123058.877687 args_parse: flags end at 1 of 1
1662123058.877699 cmd_parse_build_commands: send-prefix
1662123058.877707 args_parse: -N = Send the prefix key
1662123058.877728 args_parse: flags end at 3 of 5
1662123058.877736 args_parse: 3 = C-b (type 1)
1662123058.877744 args_parse: 4 = send-prefix (type 2)
1662123058.877761 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1662123058.877772 cmdq_get_command: [bind-key/0x136106b60] group 2
1662123058.877781 cmdq_append <global>: [bind-key/0x136106b60]
1662123058.877788 yylex_token: bind
1662123058.877794 yylex_token: -N
1662123058.877802 yylex_token: Rotate through the panes
1662123058.877809 yylex_token: C-o
1662123058.877816 yylex_token: rotate-window
1662123058.877823 cmd_parse_build_commands 0:0: bind
1662123058.877830 cmd_parse_build_commands 0:1: -N
1662123058.877837 cmd_parse_build_commands 0:2: Rotate through the panes
1662123058.877843 cmd_parse_build_commands 0:3: C-o
1662123058.877850 cmd_parse_build_commands 0:4 0:0: rotate-window
1662123058.877859 cmd_parse_build_commands 0:0: rotate-window
1662123058.877867 args_parse: flags end at 1 of 1
1662123058.877875 cmd_parse_build_commands: rotate-window
1662123058.877881 args_parse: -N = Rotate through the panes
1662123058.877888 args_parse: flags end at 3 of 5
1662123058.877894 args_parse: 3 = C-o (type 1)
1662123058.877901 args_parse: 4 = rotate-window (type 2)
1662123058.877916 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1662123058.877926 cmdq_get_command: [bind-key/0x136107340] group 10
1662123058.877933 cmdq_append <global>: [bind-key/0x136107340]
1662123058.877939 yylex_token: bind
1662123058.877946 yylex_token: -N
1662123058.877955 yylex_token: Suspend the current client
1662123058.877961 yylex_token: C-z
1662123058.877967 yylex_token: suspend-client
1662123058.877975 cmd_parse_build_commands 0:0: bind
1662123058.877981 cmd_parse_build_commands 0:1: -N
1662123058.877987 cmd_parse_build_commands 0:2: Suspend the current client
1662123058.877994 cmd_parse_build_commands 0:3: C-z
1662123058.878001 cmd_parse_build_commands 0:4 0:0: suspend-client
1662123058.878009 cmd_parse_build_commands 0:0: suspend-client
1662123058.878017 args_parse: flags end at 1 of 1
1662123058.878024 cmd_parse_build_commands: suspend-client
1662123058.878031 args_parse: -N = Suspend the current client
1662123058.878038 args_parse: flags end at 3 of 5
1662123058.878043 args_parse: 3 = C-z (type 1)
1662123058.878050 args_parse: 4 = suspend-client (type 2)
1662123058.878063 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1662123058.878074 cmdq_get_command: [bind-key/0x1361076a0] group 18
1662123058.878081 cmdq_append <global>: [bind-key/0x1361076a0]
1662123058.878087 yylex_token: bind
1662123058.878094 yylex_token: -N
1662123058.878102 yylex_token: Select next layout
1662123058.878109 yylex_token: Space
1662123058.878117 yylex_token: next-layout
1662123058.878125 cmd_parse_build_commands 0:0: bind
1662123058.878131 cmd_parse_build_commands 0:1: -N
1662123058.878137 cmd_parse_build_commands 0:2: Select next layout
1662123058.878143 cmd_parse_build_commands 0:3: Space
1662123058.878150 cmd_parse_build_commands 0:4 0:0: next-layout
1662123058.878158 cmd_parse_build_commands 0:0: next-layout
1662123058.878165 args_parse: flags end at 1 of 1
1662123058.878174 cmd_parse_build_commands: next-layout
1662123058.878181 args_parse: -N = Select next layout
1662123058.878187 args_parse: flags end at 3 of 5
1662123058.878192 args_parse: 3 = Space (type 1)
1662123058.878200 args_parse: 4 = next-layout (type 2)
1662123058.878213 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1662123058.878222 cmdq_get_command: [bind-key/0x136107790] group 26
1662123058.878228 cmdq_append <global>: [bind-key/0x136107790]
1662123058.878234 yylex_token: bind
1662123058.878240 yylex_token: -N
1662123058.878247 yylex_token: Break pane to a new window
1662123058.878254 yylex_token: !
1662123058.878261 yylex_token: break-pane
1662123058.878270 cmd_parse_build_commands 0:0: bind
1662123058.878277 cmd_parse_build_commands 0:1: -N
1662123058.878283 cmd_parse_build_commands 0:2: Break pane to a new window
1662123058.878301 cmd_parse_build_commands 0:3: !
1662123058.878307 cmd_parse_build_commands 0:4 0:0: break-pane
1662123058.878315 cmd_parse_build_commands 0:0: break-pane
1662123058.878323 args_parse: flags end at 1 of 1
1662123058.878331 cmd_parse_build_commands: break-pane
1662123058.878338 args_parse: -N = Break pane to a new window
1662123058.878344 args_parse: flags end at 3 of 5
1662123058.878351 args_parse: 3 = ! (type 1)
1662123058.878358 args_parse: 4 = break-pane (type 2)
1662123058.878374 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1662123058.878384 cmdq_get_command: [bind-key/0x136107e80] group 34
1662123058.878390 cmdq_append <global>: [bind-key/0x136107e80]
1662123058.878396 yylex_token: bind
1662123058.878402 yylex_token: -N
1662123058.878409 yylex_token: Split window vertically
1662123058.878415 yylex_token: "
1662123058.878424 yylex_token: split-window
1662123058.878432 cmd_parse_build_commands 0:0: bind
1662123058.878439 cmd_parse_build_commands 0:1: -N
1662123058.878445 cmd_parse_build_commands 0:2: Split window vertically
1662123058.878452 cmd_parse_build_commands 0:3: "
1662123058.878460 cmd_parse_build_commands 0:4 0:0: split-window
1662123058.878469 cmd_parse_build_commands 0:0: split-window
1662123058.878476 args_parse: flags end at 1 of 1
1662123058.878484 cmd_parse_build_commands: split-window
1662123058.878492 args_parse: -N = Split window vertically
1662123058.878500 args_parse: flags end at 3 of 5
1662123058.878506 args_parse: 3 = " (type 1)
1662123058.878513 args_parse: 4 = split-window (type 2)
1662123058.878528 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1662123058.878536 cmdq_get_command: [bind-key/0x136107ff0] group 42
1662123058.878542 cmdq_append <global>: [bind-key/0x136107ff0]
1662123058.878550 yylex_token: bind
1662123058.878556 yylex_token: -N
1662123058.878565 yylex_token: List all paste buffers
1662123058.878572 yylex_token: #
1662123058.878578 yylex_token: list-buffers
1662123058.878585 cmd_parse_build_commands 0:0: bind
1662123058.878591 cmd_parse_build_commands 0:1: -N
1662123058.878596 cmd_parse_build_commands 0:2: List all paste buffers
1662123058.878602 cmd_parse_build_commands 0:3: #
1662123058.878608 cmd_parse_build_commands 0:4 0:0: list-buffers
1662123058.878617 cmd_parse_build_commands 0:0: list-buffers
1662123058.878624 args_parse: flags end at 1 of 1
1662123058.878631 cmd_parse_build_commands: list-buffers
1662123058.878639 args_parse: -N = List all paste buffers
1662123058.878645 args_parse: flags end at 3 of 5
1662123058.878652 args_parse: 3 = # (type 1)
1662123058.878659 args_parse: 4 = list-buffers (type 2)
1662123058.878673 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1662123058.878681 cmdq_get_command: [bind-key/0x1361086a0] group 50
1662123058.878688 cmdq_append <global>: [bind-key/0x1361086a0]
1662123058.878695 yylex_token: bind
1662123058.878702 yylex_token: -N
1662123058.878710 yylex_token: Rename current session
1662123058.878716 yylex_token: $
1662123058.878723 yylex_token: command-prompt
1662123058.878729 yylex_token: -I#S
1662123058.878736 yylex_token: rename-session
1662123058.878741 yylex_token: --
1662123058.878747 yylex_token: %%
1662123058.878754 cmd_parse_build_commands 0:0: bind
1662123058.878761 cmd_parse_build_commands 0:1: -N
1662123058.878767 cmd_parse_build_commands 0:2: Rename current session
1662123058.878772 cmd_parse_build_commands 0:3: $
1662123058.878779 cmd_parse_build_commands 0:4 0:0: command-prompt
1662123058.878785 cmd_parse_build_commands 0:4 0:1: -I#S
1662123058.878791 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1662123058.878797 cmd_parse_build_commands 0:4 0:2 0:1: --
1662123058.878803 cmd_parse_build_commands 0:4 0:2 0:2: %%
1662123058.878811 cmd_parse_build_commands 0:0: command-prompt
1662123058.878818 cmd_parse_build_commands 0:1: -I#S
1662123058.878826 cmd_parse_build_commands 0:2 0:0: rename-session
1662123058.878832 cmd_parse_build_commands 0:2 0:1: --
1662123058.878837 cmd_parse_build_commands 0:2 0:2: %%
1662123058.878855 cmd_parse_build_commands 0:0: rename-session
1662123058.878862 cmd_parse_build_commands 0:1: --
1662123058.878870 cmd_parse_build_commands 0:2: %%
1662123058.878879 args_parse: flags end at 2 of 3
1662123058.878885 args_parse: 2 = %% (type 1)
1662123058.878894 cmd_parse_build_commands: rename-session "%%"
1662123058.878901 args_parse: -I = #S
1662123058.878908 args_parse: flags end at 2 of 3
1662123058.878916 args_parse: 2 = rename-session "%%" (type 2)
1662123058.878929 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1662123058.878937 args_parse: -N = Rename current session
1662123058.878944 args_parse: flags end at 3 of 5
1662123058.878951 args_parse: 3 = $ (type 1)
1662123058.878964 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1662123058.878982 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1662123058.878992 cmdq_get_command: [bind-key/0x136108e30] group 58
1662123058.879000 cmdq_append <global>: [bind-key/0x136108e30]
1662123058.879007 yylex_token: bind
1662123058.879014 yylex_token: -N
1662123058.879023 yylex_token: Split window horizontally
1662123058.879029 yylex_get_word: %
1662123058.879036 yylex_token: split-window
1662123058.879041 yylex_token: -h
1662123058.879048 cmd_parse_build_commands 0:0: bind
1662123058.879054 cmd_parse_build_commands 0:1: -N
1662123058.879060 cmd_parse_build_commands 0:2: Split window horizontally
